# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
1.403407657340767498e-08,8.838884341443203641e-20,1.356236421584295526e-19,2.158243641971066145e-18,8.439146135738963461e-20,2.896159509734617672e-20,2.456488965323334241e-19,1.911160867586751213e-18,1.086198543020933533e-19,4.874843508625542728e-17,2.768454279327938488e-17,1.633331346690007236e-17,3.876488313409724338e-18,6.419699858248985857e-20,1.951995902696465667e-19,6.807468168694951222e-20,1.907911387319852404e-17,2.560404892055517353e-20,2.017070784797437918e-19,1.170055064572902782e-18,3.173488730191230709e-17,9.105310548001125161e-18,9.916795239468735691e-20,9.888414925417171226e-19,1.047668436750183434e-17,6.394648499188500233e-19,4.345935209631465331e-19,6.637359263958804719e-20,2.299267693322350686e-20,1.210230407321382845e-18,1.037949940050237068e-20,4.468479370152453979e-18,5.145590105072804227e-19,8.376623041057566361e-21,9.393463760692444995e-19,1.542429340830381539e-19,1.209222815301018317e-19,3.664797728652764112e-20,3.499314421632389232e-20,7.863831046506300255e-17,4.147129522653233582e-18,1.457214821119009150e-18,1.009330574333720062e-17,4.789777310678745794e-20,4.725582313727645672e-20,1.203592246924060474e-19,7.232644841410133452e-20,9.426650158332704299e-18,5.603402459291083068e-21,1.505848226503736483e-19,4.082820265780150054e-20,8.767976039999943300e-20,5.135108118960183146e-20,2.879059937875282920e-19,2.584084626858022405e-18,5.571368143818038011e-20,7.625068992792643007e-20,9.024107760045563606e-19,5.412221332926432661e-21,2.388881367629069937e-19,3.923847222796163477e-19,8.479948371437458810e-19,5.741321193416639306e-20,3.920792015423760702e-20,2.573896922875265390e-19,2.940562429343490162e-19,7.403837243501066216e-20,2.965596541688160068e-19
1.436207818507471527e-08,9.085987775690374001e-20,1.292475552667344885e-19,2.213643024896407522e-18,8.672962178799211283e-20,2.937346661550215380e-20,2.549134676977463727e-19,1.991512572442927926e-18,1.141811015296205050e-19,5.167898210494526940e-17,2.880058185506845015e-17,1.697805024059045694e-17,3.804922456415419834e-18,6.467319160780416858e-20,2.038560166885222792e-19,7.023353701623102362e-20,2.024040634609572384e-17,2.681288082239008835e-20,2.123161182111089052e-19,1.206084435507872443e-18,3.112840070701558013e-17,9.193265250970154709e-18,1.049378880645438422e-19,1.022198043417896243e-18,1.199297872895143154e-17,6.639168394946862900e-19,4.494301413219733792e-19,6.838060556177077605e-20,2.420288788951882790e-20,1.168898065874550969e-18,1.082893208756961616e-20,4.597689442943273383e-18,5.339376316185592990e-19,8.406148917840825557e-21,9.488734199317548494e-19,1.545126752099976623e-19,1.229311696203119207e-19,3.782149072200888125e-20,3.561700885104562999e-20,7.860347120912940142e-17,4.175538767586441897e-18,1.477904283097124867e-18,1.005899389880869638e-17,4.836992033868402069e-20,4.800630236032896319e-20,1.208998864328938664e-19,7.420601026241591058e-20,9.694447940923774778e-18,5.621545934854721718e-21,1.546566261242767455e-19,4.185205621943244188e-20,9.029886642946280892e-20,5.297681080674325423e-20,2.939669781142303648e-19,2.622797454519157899e-18,5.806104517889246836e-20,7.742961560290781092e-20,9.464787866432709258e-19,5.618747062055240001e-21,2.396205391183096075e-19,4.082063783453560006e-19,8.834679684710711742e-19,5.932979028350965319e-20,4.131144479116520507e-20,2.686984082086702924e-19,3.103818864733761996e-19,7.652445983641622655e-20,2.914960653160414602e-19
1.469774578436077775e-08,9.349803749132901635e-20,1.234536083624669606e-19,2.257145519108212787e-18,8.942235876620994219e-20,2.965613806070667546e-20,2.646570333861404880e-19,2.076491833427980168e-18,1.198988664132724985e-19,5.459864617156197573e-17,2.927830662295484352e-17,1.776678596635403237e-17,3.741693616101507360e-18,6.514531646142688340e-20,2.135974757561576988e-19,7.293860899465586117e-20,2.168098298111008261e-17,2.825325141730978251e-20,2.233288137023220890e-19,1.242906559888795024e-18,3.061736494114077545e-17,9.277582108505665252e-18,1.105008785694582925e-19,1.056878947953890648e-18,1.350334032163558098e-17,6.916097538979526882e-19,4.649012845600779108e-19,7.054102636521690526e-20,2.559609909129517810e-20,1.133967854617288074e-18,1.139257573604683858e-20,4.725182945675499667e-18,5.559642448299688418e-19,8.428137012665421239e-21,9.629580618324739905e-19,1.554360041509936729e-19,1.253521467817985088e-19,3.874464515862449092e-20,3.627505842224832381e-20,7.874420231655148732e-17,4.213007497832227988e-18,1.506616740746545109e-18,1.005325779691000248e-17,4.908095760335410128e-20,4.864087407956643726e-20,1.218650766934524268e-19,7.636831189175955612e-20,9.945380512562442501e-18,5.655460571543790897e-21,1.591034664403653248e-19,4.287630467978180966e-20,9.303393388848887476e-20,5.450395567497213603e-20,3.011743293291956166e-19,2.672908298381090905e-18,6.049739255676877037e-20,7.826880368923552624e-20,9.960238855841510338e-19,5.835324819297066434e-21,2.414817744380061648e-19,4.244091668294041523e-19,9.274071354649297367e-19,6.108667768745144512e-20,4.347506421893527755e-20,2.785675983839800232e-19,3.275011371010377126e-19,7.940714089926676476e-20,2.859214154826072788e-19
1.504125853918481633e-08,9.647172379666658819e-20,1.180835708999140865e-19,2.288929070056190438e-18,9.255440613441929315e-20,2.988431435369909984e-20,2.752501811277841615e-19,2.162931234527334611e-18,1.257623006179938108e-19,5.730522688039714955e-17,2.916362265322513439e-17,1.872245365763368272e-17,3.686793064752964710e-18,6.564772721418680088e-20,2.244896867092200669e-19,7.629774338371787464e-20,2.345490194738561738e-17,2.990546887372461245e-20,2.345042063017592149e-19,1.282798565219972422e-18,3.020219003878061440e-17,9.362970889496522019e-18,1.155339537563277983e-19,1.093616524594823285e-18,1.480579403579408138e-17,7.230600619289098439e-19,4.814974372638249428e-19,7.299161858483200543e-20,2.717402491893186203e-20,1.105290682593182927e-18,1.196499532819992348e-20,4.862963087827970445e-18,5.806407930329327988e-19,8.455347279871838472e-21,9.819847402532442859e-19,1.570544457125602569e-19,1.281592909260109123e-19,3.941565864350961393e-20,3.700733288537269861e-20,7.913970136468809372e-17,4.254474851890346464e-18,1.544177275754425158e-18,1.007651378185012742e-17,5.005193106264373317e-20,4.923651882063887682e-20,1.232715918508049500e-19,7.868469829080907625e-20,1.015143218356692147e-17,5.706022854345873215e-21,1.641493981139798338e-19,4.397511546876641419e-20,9.613061720283384844e-20,5.599724017928631525e-20,3.097459705632261824e-19,2.734802363834900007e-18,6.306127822332361406e-20,7.899922002882512135e-20,1.050870501642728383e-18,6.064946680586019468e-21,2.445582347957517338e-19,4.415948944180530037e-19,9.802261011755235430e-19,6.273518098225065494e-20,4.556260607224685731e-20,2.868434495826473888e-19,3.443401497839365494e-19,8.293296960966712394e-20,2.809735098664054185e-19
1.539279980494230487e-08,1.000998530302238996e-19,1.128755989560355827e-19,2.314374093283906533e-18,9.614583861980645476e-20,3.019296211670644567e-20,2.869534787158098967e-19,2.246505439812900009e-18,1.317806077803665497e-19,5.954990183092809815e-17,2.860768058537593230e-17,1.987329555377317074e-17,3.640392901596044549e-18,6.626636035722818636e-20,2.365276561889517594e-19,8.032782306430785084e-20,2.562296680732413112e-17,3.171657964360843694e-20,2.456352153359761736e-19,1.326502983280577205e-18,2.988474244554166631e-17,9.455791352932638802e-18,1.199590215894839349e-19,1.132895783166761116e-18,1.567580502336410026e-17,7.587111031351931496e-19,5.007259050668040505e-19,7.576371875187418887e-20,2.890383451305041879e-20,1.082806734286248323e-18,1.244890921333578259e-20,5.022535711769404602e-18,6.078978040937740350e-19,8.505715694972124583e-21,1.006433966243545875e-18,1.594220864168344828e-19,1.313003721536457813e-19,3.995211664752565303e-20,3.785298914723914161e-20,7.987184203784885139e-17,4.293658366986758460e-18,1.591614405375491657e-18,1.012959688663627863e-17,5.130924533611915006e-20,4.990010198681991037e-20,1.251418866477700891e-19,8.096192963276889179e-20,1.030682934890010923e-17,5.765655626348620788e-21,1.700156578205483458e-19,4.523741807716313145e-20,9.970865606809518121e-20,5.753828155089759264e-20,3.194556444486580904e-19,2.808060791335311496e-18,6.579003296839980777e-20,7.991730073783195796e-20,1.110344082572516756e-18,6.309155695317042694e-21,2.489613677419004155e-19,4.606632192955961924e-19,1.040989381114008547e-18,6.435355595842282305e-20,4.742875958215153133e-20,2.937776400357398636e-19,3.597096100831155737e-19,8.731571757457129040e-20,2.775838206032739516e-19
1.575255722237412712e-08,1.046320129472849150e-19,1.077133044249266971e-19,2.342583937803016768e-18,1.001433659483602514e-19,3.070128137617709814e-20,2.998494487704182669e-19,2.321868658227431898e-18,1.379839451219485482e-19,6.107364318214923455e-17,2.780936172134668981e-17,2.125405489861853045e-17,3.602873130890707618e-18,6.708493804296302027e-20,2.496085760490523243e-19,8.492423389580290988e-20,2.824661098976576043e-17,3.359672177372124020e-20,2.566073089874832271e-19,1.372056394172669881e-18,2.966857153676646510e-17,9.564617246081809917e-18,1.240159259316724542e-19,1.174909644413461974e-18,1.596279236061640481e-17,7.988810862563128749e-19,5.242060835635860140e-19,7.875158300743767925e-20,3.071269705507074020e-20,1.066554775041661156e-18,1.287480157129732126e-20,5.201255407353797510e-18,6.375766131989212070e-19,8.586684045448854240e-21,1.036902149597708360e-18,1.626081483931236486e-19,1.347369521231410264e-19,4.055975535078640307e-20,3.880884499987791602e-20,8.102219081981103281e-17,4.324850065796087558e-18,1.650205191856815763e-18,1.021386140367790981e-17,5.288580050808705976e-20,5.075159207526649016e-20,1.275053253932403780e-19,8.297833029407935653e-20,1.043616724532672577e-17,5.820084709787477903e-21,1.768238830951697007e-19,4.675995713667605039e-20,1.035679661169215410e-19,5.921960985567036920e-20,3.297748175196463442e-19,2.891497708481970454e-18,6.870646851256364210e-20,8.134586358128355586e-20,1.173197732860232091e-18,6.567154895426299596e-21,2.548330806313895233e-19,4.818935411564754220e-19,1.107148489285590727e-18,6.604109890346085075e-20,4.895609327343847984e-20,3.000228959022086822e-19,3.726676744967598752e-19,9.248633276931672913e-20,2.764843077868349517e-19
1.612072281772269225e-08,1.099348775192841238e-19,1.027342006076577399e-19,2.383291746934405291e-18,1.044290294452792090e-19,3.143043259454302011e-20,3.138258779389168064e-19,2.383138751327522336e-18,1.444199049234756301e-19,6.166584470790983625e-17,2.695991541959521536e-17,2.290741476374292806e-17,3.574854072781165563e-18,6.810377290132702302e-20,2.635138240339492404e-19,8.985033660415677644e-20,3.137330619235870528e-17,3.542715156563656516e-20,2.674372676818408926e-19,1.415783657697696256e-18,2.955920673672194718e-17,9.700844378890769578e-18,1.281740875672322657e-19,1.219585470205066807e-18,1.566872647303445149e-17,8.436998551425655038e-19,5.523861748217272503e-19,8.176317349256176876e-20,3.250077298144854330e-20,1.056685545936025982e-18,1.339943480678931904e-20,5.379966501193719936e-18,6.694187168506016062e-19,8.683241152885953317e-21,1.074127306244903080e-18,1.667003663783724119e-19,1.384862744776583110e-19,4.145849020000711990e-20,3.982288767448483912e-20,8.266831477333478710e-17,4.345069676900943611e-18,1.721533499798830516e-18,1.033131455367327450e-17,5.482246543189158809e-20,5.190502582411049005e-20,1.303999093104181584e-19,8.455136555775450930e-20,1.058567438897654971e-17,5.858855683754035121e-21,1.844908681847182169e-19,4.863915230720286275e-20,1.071889855070359272e-19,6.113763438302515464e-20,3.401462618081624199e-19,2.983329975133227389e-18,7.181128115887335458e-20,8.360627292936324690e-20,1.237640078335564783e-18,6.835466554470861715e-21,2.623528087522473796e-19,5.042298858202178559e-19,1.174769384449231904e-18,6.790857495023266164e-20,5.009468821823003816e-20,3.065258627853510239e-19,3.829154431636994515e-19,9.787277717450222049e-20,2.782544302338687360e-19
1.649749310522916330e-08,1.152940738547144031e-19,9.815730766465665597e-20,2.443483369976142759e-18,1.088544305117756459e-19,3.226841504446752857e-20,3.286319900913150047e-19,2.424766704209572328e-18,1.511452831094556808e-19,6.122709784476591813e-17,2.621224628324820146e-17,2.488570429071293862e-17,3.557235840229640428e-18,6.920937556446325566e-20,2.779140625324374281e-19,9.477592732998487161e-20,3.500752541297586653e-17,3.708590349174501526e-20,2.782733708536694596e-19,1.455617384700141427e-18,2.956454733539184081e-17,9.879301240405902221e-18,1.329250998122937030e-19,1.266699880798604544e-18,1.493925624499379982e-17,8.930436123203463808e-19,5.839194237589230610e-19,8.465175527055445565e-20,3.417975163097801172e-20,1.053480538483660308e-18,1.414612850757089509e-20,5.539933771305265066e-18,7.030696570539210728e-19,8.764102858426099094e-21,1.119022667730461986e-18,1.718094433666827313e-19,1.426485659337444667e-19,4.279974052634418996e-20,4.084011480477931526e-20,8.487826180200024467e-17,4.355727631883227066e-18,1.807565779591970679e-18,1.048479206162753099e-17,5.717000131223717607e-20,5.344890700676325170e-20,1.338746439867982971e-19,8.561807908405433390e-20,1.080172835855574751e-17,5.887827698420942137e-21,1.926844203251433536e-19,5.096149183392152988e-20,1.100642051068991715e-19,6.338375939593490819e-20,3.502105728988806999e-19,3.081528795816179288e-18,7.508596797174943032e-20,8.700308758451662280e-20,1.301532461881639488e-18,7.108619897769164430e-21,2.717468183399292255e-19,5.258064102149895230e-19,1.239595403779858599e-18,7.006580664744331405e-20,5.088632104118984261e-20,3.143692478208939765e-19,3.910195942504646405e-19,1.025693613529642702e-19,2.833747895087321553e-19
1.688306919202599073e-08,1.196404506564701951e-19,9.401066804563662717e-20,2.524662463282023842e-18,1.133011900663305918e-19,3.303841160954291390e-20,3.440116170354553970e-19,2.442662824914465712e-18,1.582136966274660068e-19,5.980691690869437428e-17,2.567499009521859698e-17,2.725287182482475142e-17,3.551247688350620615e-18,7.025487789305958395e-20,2.924124282558283582e-19,9.938413434277738895e-20,3.906179368234403240e-17,3.848849410928309108e-20,2.893524240685026871e-19,1.494147277878352724e-18,2.969537628703962140e-17,1.011884972560995733e-17,1.385504523815906772e-19,1.316085512683696620e-18,1.398036141534159187e-17,9.464880753033412226e-19,6.164167009322071426e-19,8.745145761785513012e-20,3.572514828474578137e-20,1.057377975465906816e-18,1.502504769251020595e-20,5.685145529350281824e-18,7.381058265024693261e-19,8.809695094676862027e-21,1.172721042649158059e-18,1.780749714180379901e-19,1.474060823940227426e-19,4.459698121089711894e-20,4.186257671052741186e-20,8.770158417508927139e-17,4.362893570508187608e-18,1.910750490339431176e-18,1.067818730413491824e-17,5.999159564637271451e-20,5.542531427036473684e-20,1.379927660266753918e-19,8.628967052544124301e-20,1.110729402288346748e-17,5.930551106064236408e-21,2.009371790468144050e-19,5.379143789823207761e-20,1.121906838002053421e-19,6.603203767479546465e-20,3.598181794942564022e-19,3.184354482728548038e-18,7.850636455519681734e-20,9.181152689082265321e-20,1.362792587639396459e-18,7.381183694149240182e-21,2.833005466499861073e-19,5.457409725626874298e-19,1.298850892230636721e-18,7.260710037425497229e-20,5.146122052059828244e-20,3.246175337590142894e-19,3.983315034760875678e-19,1.060500576029149269e-19,2.922646525794809513e-19
1.727765688548090808e-08,1.222970397106997978e-19,9.008357433284542628e-20,2.621425117339075959e-18,1.177516121902949919e-19,3.366786586358641181e-20,3.598764377817151163e-19,2.435257896197181335e-18,1.656605625112737254e-19,5.759496775118796337e-17,2.542059802266312907e-17,3.008668789400161836e-17,3.558511597961706080e-18,7.120333409182098130e-20,3.066322797282348846e-19,1.035191487597056463e-19,4.329166129035976307e-17,3.962831060116575862e-20,3.009265457641776689e-19,1.537736042288441952e-18,2.996604272546648072e-17,1.044298543037645920e-17,1.449413085496987552e-19,1.367904515465052763e-18,1.297503038671066123e-17,1.003311664307549343e-18,6.481486172607236957e-19,9.039742875737824292e-20,3.720911111058561332e-20,1.069008607586443329e-18,1.573580428509653037e-20,5.841103949101689098e-18,7.740912258168261930e-19,8.839622867134735378e-21,1.236633994096852151e-18,1.856733658288862717e-19,1.529919889631787656e-19,4.668765348714949967e-20,4.295414908385933489e-20,9.115497520922648772e-17,4.375809586961085139e-18,2.034149812250919356e-18,1.091675005616858982e-17,6.336623410313021962e-20,5.780717340053968396e-20,1.428361245085633775e-19,8.684648021600474580e-20,1.148522445249712351e-17,6.013369027594667987e-21,2.089648513341677756e-19,5.715613335770433250e-20,1.142068623073512479e-19,6.912148692303695255e-20,3.688598680243708730e-19,3.290985933548551318e-18,8.206019049419397005e-20,9.825120091067873189e-20,1.419962194027263760e-18,7.650881916034237108e-21,2.973751192555032011e-19,5.653573586899129997e-19,1.352951355357207744e-18,7.559512011198908153e-20,5.201099862975990783e-20,3.381878136903733757e-19,4.066571074388177910e-19,1.087819770677053935e-19,3.052870200591906463e-19
1.768146680305012714e-08,1.236431052852472040e-19,8.619396264566720818e-20,2.722608216829705753e-18,1.223376593113418179e-19,3.430437849224301720e-20,3.764356712430075493e-19,2.404096137850581070e-18,1.734881397867217244e-19,5.486971569947624132e-17,2.549718739316313407e-17,3.348108726569928131e-17,3.581126674623962826e-18,7.217255512169362630e-20,3.203357907821342577e-19,1.072919875976036751e-19,4.724548549670488525e-17,4.059623227859272773e-20,3.131856018337359453e-19,1.591416568161979588e-18,3.039537781199287819e-17,1.088041249618910421e-17,1.515438416392881232e-19,1.422926126888037378e-18,1.204624393864850474e-17,1.062582344084195389e-18,6.789949254972779244e-19,9.378432513035456086e-20,3.878325301892773414e-20,1.089245097461273973e-18,1.611944780346205811e-20,6.025946352596526638e-18,8.106665413986186681e-19,8.903955634804808554e-21,1.312531696642690453e-18,1.948285997121438144e-19,1.596415917679466905e-19,4.877063581211342289e-20,4.417293298315762583e-20,9.520102522074226239e-17,4.404064972443609151e-18,2.181616061059535332e-18,1.120747768004588833e-17,6.739323804474281309e-20,6.047836556767756829e-20,1.485111228669998501e-19,8.767246355573926032e-20,1.187724294048818931e-17,6.144820801594535794e-21,2.170594023587375240e-19,6.102859205144993760e-20,1.169219793119160860e-19,7.263243779389077845e-20,3.771737730984473876e-19,3.402057465561905604e-18,8.575728976082884716e-20,1.064270441033947767e-19,1.472795680736395827e-18,7.921651076504575372e-21,3.144296859163087102e-19,5.869844374134969779e-19,1.406009012750001270e-18,7.904478419753461648e-20,5.275325130381015764e-20,3.557318362577276558e-19,4.178486283272551592e-19,1.119024118127970339e-19,3.227056811102250706e-19
