# This data is taken from: https://arxiv.org/abs/1803.01038
# Adaptation: added in frequencies in Hz corresponding to T in GeV
#
# Original Header:
### Effective degrees of freedom for the energy density and for the entropy density in the Standard Model.
### Data points are spaced over the interval in log(T).
### 
### K. Saikawa and S. Shirai (2018).
#
#
T[GeV] f[Hz] g_*rho g_*s
123628.79 0.0032695215729674127 104.39727 104.39319
124276.7 0.003286659320222405 104.39783 104.39375
124928.01 0.003303885908055213 104.39818 104.3941
125582.74 0.003321200893919694 104.39814 104.39406
126240.89 0.003338609095309961 104.39862 104.39454
126902.5 0.0033561071133767118 104.3988 104.39473
127567.57 0.0033736993913561267 104.39947 104.3954
128236.13 0.0033913784287984083 104.39909 104.39501
128908.19 0.0034091555045844546 104.39974 104.39566
129583.77 0.003427023575091143 104.4 104.39592
130262.9 0.0034449841153698494 104.4 104.39592
130945.58 0.0034630409726868856 104.40044 104.39636
131631.84 0.003481191644454361 104.40074 104.39667
132321.7 0.003499436925171663 104.40089 104.39681
133015.18 0.0035177777272738507 104.40102 104.39694
133712.28 0.0035362153456229392 104.40134 104.39726
134413.05 0.0035547506655075776 104.40177 104.39769
135117.48 0.003573380409258958 104.40178 104.3977
135825.61 0.0035921093243608242 104.40202 104.39794
136537.44 0.003610938526704043 104.40268 104.3986
137253.01 0.0036298605948364873 104.40229 104.39821
137972.33 0.0036488879877329488 104.40296 104.39888
138695.41 0.0036680121084444353 104.40316 104.39908
139422.29 0.003687238209624999 104.40363 104.39956
140152.98 0.0037065622007262096 104.40359 104.39952
140887.49 0.0037259894752386053 104.40393 104.39986
141625.86 0.0037455205884504004 104.40454 104.40046
142368.09 0.0037651499784120057 104.40453 104.40045
143114.22 0.0037848822677559357 104.4045 104.40043
143864.25 0.0038047208536969154 104.40497 104.4009
144618.22 0.0038246629364885438 104.40532 104.40125
145376.14 0.003844706805497565 104.40521 104.40113
146138.03 0.003864860288638064 104.40587 104.40179
146903.91 0.003885115863607742 104.40599 104.40192
147673.81 0.003905479693132172 104.40638 104.4023
148447.74 0.003925947121430993 104.40633 104.40226
149225.72 0.00394652511882865 104.40681 104.40274
150007.79 0.003967209604999795 104.40702 104.40295
150793.95 0.00398800271764256 104.40728 104.4032
151584.23 0.004008902953601561 104.40729 104.40322
152378.66 0.004029917445471889 104.40796 104.40388
153177.25 0.00405103657051419 104.40783 104.40376
153980.02 0.00407226954777331 104.40819 104.40412
154787.0 0.0040936144129918835 104.40863 104.40456
155598.21 0.004115070455530054 104.40896 104.40489
156413.67 0.0041366347597924765 104.40864 104.40456
157233.41 0.004158318009943859 104.40923 104.40516
158057.44 0.004180112954881956 104.40953 104.40546
158885.79 0.0042020231769751915 104.40996 104.40588
159718.48 0.004224045310634969 104.40998 104.4059
160555.53 0.00424618417710369 104.41021 104.40613
161396.98 0.0042684420829605645 104.41085 104.40678
162242.83 0.004290812495367999 104.4109 104.40683
163093.11 0.004313299726706218 104.41088 104.4068
163947.85 0.004335907264010792 104.41124 104.40717
164807.07 0.0043586351862768494 104.41183 104.40775
165670.8 0.0043814778826929855 104.41179 104.40771
166539.05 0.004404442717224494 104.41214 104.40807
167411.85 0.004427526708101567 104.41228 104.4082
168289.22 0.0044507336332741225 104.41275 104.40868
169171.19 0.004474058605822292 104.41269 104.40862
170057.79 0.004497509827772573 104.41316 104.40909
170949.03 0.004521081417542043 104.41328 104.4092
171844.94 0.0045447802971364335 104.41396 104.40989
172745.55 0.004568596600322631 104.41367 104.4096
173650.88 0.004592543135395861 104.4141 104.41002
174560.95 0.0046166130741511265 104.4143 104.41023
175475.79 0.004640812734365775 104.41496 104.41089
176395.43 0.004665131647673997 104.41458 104.41051
177319.88 0.004689583729453529 104.415 104.41093
178249.18 0.00471416343500036 104.41533 104.41126
179183.36 0.004738873892034234 104.41588 104.41181
180122.42 0.004763706915511057 104.41557 104.4115
181066.41 0.004788678094187268 104.41626 104.41218
182015.35 0.004813775479118298 104.41637 104.4123
182969.25 0.004839007060913857 104.41685 104.41278
183928.16 0.004864366989039917 104.41679 104.41272
184892.1 0.004889863999519356 104.41725 104.41318
185861.08 0.004915491673618121 104.41737 104.4133
186835.14 0.004941258125339587 104.41805 104.41398
187814.31 0.004967152167487803 104.41777 104.4137
188798.61 0.004993187438755144 104.41819 104.41412
189788.07 0.005019357449943426 104.41839 104.41432
190782.72 0.005045668443048149 104.41905 104.41498
191782.57 0.005072108436269916 104.41867 104.41461
192787.67 0.00509869407893957 104.41909 104.41502
193798.03 0.005125417971462476 104.41942 104.41535
194813.69 0.005152284200418948 104.42001 104.41594
195834.68 0.005179286484202361 104.42 104.41593
196861.01 0.005206429662978378 104.41997 104.41591
197892.72 0.005233719801242367 104.42046 104.41639
198929.84 0.005261152811769448 104.42094 104.41687
199972.4 0.00528872543286156 104.42091 104.41684
201020.41 0.005316442358664139 104.4209 104.41683
202073.92 0.005344309946524387 104.4215 104.41743
203132.96 0.005372321440711195 104.42182 104.41775
204197.54 0.005400480257406934 104.42223 104.41816
205267.7 0.005428783394790545 104.42226 104.41819
206343.47 0.0054572365592220375 104.4225 104.41844
207424.88 0.005485838906717237 104.42272 104.41866
208511.95 0.005514593430659965 104.4232 104.41913
209604.73 0.005543494237640103 104.42316 104.41909
210703.23 0.00557254978832001 104.42353 104.41947
211807.48 0.005601755656037656 104.42366 104.41959
212917.53 0.005631119246312577 104.42431 104.42025
214033.39 0.005660630050839355 104.42422 104.42016
215155.1 0.0056902995600423695 104.42455 104.42048
216282.68 0.005720121975334979 104.42466 104.4206
217416.18 0.005750106382316185 104.42532 104.42125
218555.62 0.005780242786538336 104.42546 104.4214
219701.03 0.005810535980988623 104.42544 104.42137
220852.44 0.005840989910975222 104.42568 104.42162
222009.89 0.005871607540792498 104.42632 104.42226
223173.4 0.005902380983783268 104.42646 104.42239
224343.01 0.005933315298855258 104.42659 104.42253
225518.75 0.005964412224059049 104.42673 104.42266
226700.65 0.005995671603455536 104.42686 104.4228
227888.75 0.0060271000663745895 104.4275 104.42344
229083.07 0.006058689326533584 104.42775 104.42369
230283.65 0.006090441452231265 104.42772 104.42366
231490.53 0.006122362148657995 104.42787 104.4238
232703.73 0.006154454529025272 104.42852 104.42446
233923.28 0.006186709881025282 104.42864 104.42458
235149.23 0.006219136594285799 104.42897 104.42491
236381.61 0.0062517291099011005 104.42887 104.42481
237620.44 0.006284499724038218 104.42952 104.42546
238865.76 0.006317436809019693 104.42965 104.42559
240117.62 0.006350549408918375 104.43003 104.42597
241376.03 0.006383830900592302 104.42998 104.42592
242641.03 0.006417292104719633 104.43046 104.4264
243912.67 0.006450926296217177 104.43068 104.42662
245190.97 0.0064847366529926075 104.4309 104.42684
246475.97 0.0065187264177127705 104.43133 104.42727
247767.71 0.006552886957578271 104.43104 104.42698
249066.21 0.006587236238634599 104.43172 104.42767
250371.52 0.006621760206409177 104.43184 104.42778
251683.67 0.006656468491330285 104.4323 104.42824
253002.7 0.006691353021691124 104.43224 104.42819
254328.64 0.006726426522898281 104.43272 104.42866
255661.53 0.006761679683974473 104.43285 104.4288
257001.4 0.006797120066240136 104.43318 104.42912
258348.3 0.006832747397474426 104.43362 104.42956
259702.26 0.006868552512593696 104.43324 104.42918
261063.31 0.006904556447765878 104.43391 104.42986
262431.49 0.006940743714363012 104.43408 104.43003
263806.85 0.0069771242362431235 104.43455 104.4305
265189.41 0.007013692327359572 104.43476 104.43071
266579.22 0.007050452640061563 104.43501 104.43096
267976.31 0.007087403260722003 104.43504 104.43098
269380.73 0.007124551956731093 104.43546 104.4314
270792.5 0.007161893837462527 104.43579 104.43174
272211.67 0.007199429172035714 104.4359 104.43185
273638.28 0.007237161869688682 104.43606 104.43201
275072.37 0.007275094274556593 104.43636 104.4323
276513.98 0.007313227123744305 104.43681 104.43275
277963.13 0.007351555456726208 104.43694 104.43289
279419.89 0.007390088256166174 104.4373 104.43324
280884.27 0.007428817657092112 104.43726 104.4332
282356.34 0.007467756276976192 104.43773 104.43368
283836.11 0.0075068960868468135 104.43797 104.43392
285323.65 0.007546240946023985 104.43817 104.43412
286818.98 0.0075857952496503405 104.43865 104.4346
288322.14 0.0076255502529085535 104.4386 104.43455
289833.18 0.007665519409249584 104.439 104.43494
291352.15 0.0077056944174650425 104.43912 104.43507
292879.07 0.007746083655841636 104.43954 104.43549
294413.99 0.0077866837874568445 104.4399 104.43585
295956.96 0.007827487879856272 104.43954 104.43549
297508.02 0.0078685183202309 104.44017 104.43612
299067.2 0.007909759058016077 104.44044 104.43639
300634.56 0.00795121846063667 104.44089 104.43684
302210.13 0.007992891235769902 104.44104 104.43699
303793.96 0.008034781082116017 104.44108 104.43703
305386.08 0.00807689250864199 104.4413 104.43725
306986.56 0.008119228957885707 104.44182 104.43777
308595.42 0.008161783336308022 104.44205 104.438
310212.71 0.00820456044225812 104.44226 104.43821
311838.47 0.00824756409344009 104.44266 104.43861
313472.76 0.008290784936054884 104.44242 104.43837
315115.61 0.0083342439775665 104.44309 104.43905
316767.08 0.008377924275294376 104.44321 104.43916
318427.19 0.008421836867834567 104.44363 104.43958
320096.01 0.008465978667709706 104.44396 104.43991
321773.58 0.008510349084688302 104.44408 104.44003
323459.93 0.00855494982329313 104.44406 104.44001
325155.13 0.0085997888799063 104.44435 104.4403
326859.2 0.008644867264136893 104.44498 104.44093
328572.21 0.008690174837824104 104.4451 104.44106
330294.2 0.008735723974009702 104.44547 104.44142
332025.21 0.008781505565525224 104.44544 104.4414
333765.29 0.00882752928959041 104.44553 104.44148
335514.49 0.008873797494991183 104.44589 104.44185
337272.86 0.00892030870890863 104.44626 104.44222
339040.45 0.00896706655006811 104.44682 104.44278
340817.3 0.009014061044893535 104.4468 104.44276
342603.46 0.009061302060204083 104.44678 104.44273
344398.98 0.009108797317722562 104.44726 104.44322
346203.91 0.009156537287579439 104.44743 104.44339
348018.3 0.009204528953850924 104.4477 104.44366
349842.2 0.009252775581518744 104.44818 104.44413
351675.66 0.009301271868254319 104.44848 104.44444
353518.72 0.009350017627947061 104.44844 104.44439
355371.45 0.009399021690275285 104.44861 104.44457
357233.89 0.00944828741461439 104.44908 104.44504
359106.08 0.009497807903138112 104.44934 104.4453
360988.09 0.009547586938174476 104.44952 104.44548
362879.96 0.009597631377920378 104.45 104.44596
364781.75 0.009647930105015327 104.44995 104.44591
366693.5 0.009698499369293618 104.45036 104.44632
368615.28 0.009749329623016771 104.45049 104.44645
370547.12 0.009800430191960564 104.45089 104.44685
372489.09 0.009851797964044095 104.45124 104.4472
374441.24 0.00990343108964463 104.45134 104.4473
376403.61 0.009955335647903263 104.45151 104.44747
378376.27 0.010007514146509099 104.45179 104.44775
380359.27 0.010059969059264644 104.45225 104.44821
382352.67 0.0101126939514599 104.45239 104.44835
384356.51 0.01016569774796878 104.4527 104.44866
386370.85 0.010218981100930157 104.45314 104.44911
388395.75 0.010272531039091487 104.45278 104.44875
390431.26 0.010326373562625927 104.45315 104.44912
392477.43 0.010380498920445246 104.45355 104.44951
394534.33 0.010434909476810209 104.45407 104.45004
396602.02 0.01048960081535272 104.45429 104.45026
398680.53 0.010544578703593219 104.45453 104.4505
400769.94 0.010599840866018617 104.45451 104.45047
402870.31 0.010655395966092024 104.45471 104.45068
404981.67 0.010711242965660147 104.45496 104.45093
407104.11 0.010767386840951106 104.45543 104.4514
409237.67 0.010823819557157329 104.45559 104.45156
411382.4 0.010880550338541226 104.4559 104.45187
413538.38 0.010937573315060218 104.45588 104.45184
415705.66 0.010994902880739899 104.45634 104.45231
417884.3 0.011052530163762212 104.45662 104.45259
420074.35 0.01111045715185929 104.45678 104.45275
422275.88 0.011168693325523461 104.45725 104.45322
424488.95 0.01122723068614802 104.45749 104.45346
426713.62 0.01128607435780686 104.4577 104.45367
428949.95 0.011345222299217706 104.45768 104.45365
431198.0 0.011404684401938588 104.45791 104.45389
433457.82 0.01146445857908302 104.45814 104.45411
435729.5 0.011524551451590275 104.45866 104.45463
438013.07 0.011584956683121721 104.45906 104.45503
440308.62 0.011645678106366564 104.45942 104.45539
442616.2 0.011706703958890702 104.45906 104.45504
444935.87 0.011768065462799408 104.45951 104.45548
447267.69 0.01182974539336639 104.45982 104.45579
449611.74 0.011891745630099216 104.45996 104.45593
451968.07 0.011954076790165538 104.46042 104.45639
454336.75 0.012016731235525172 104.4607 104.45667
456717.85 0.01207971172763002 104.46087 104.45685
459111.42 0.01214301916266975 104.46085 104.45682
461517.54 0.012206663205892605 104.46109 104.45706
463936.27 0.012270648649910643 104.46173 104.4577
466367.67 0.012334959100750146 104.46185 104.45782
468811.82 0.0123996119442933 104.46223 104.4582
471268.77 0.012464603214967507 104.4626 104.45857
473738.61 0.012529930293253883 104.46273 104.45871
476221.38 0.0125956019929283 104.46295 104.45892
478717.17 0.012661613867614782 104.463 104.45898
481226.04 0.01272797413889198 104.46315 104.45913
483748.05 0.012794687902005893 104.46359 104.45957
486283.29 0.012861749012802088 104.4639 104.45988
488831.81 0.012929157927507002 104.46404 104.46002
491393.69 0.0129969272819138 104.46452 104.4605
493968.99 0.013065040432300359 104.46446 104.46044
496557.79 0.013133520899072318 104.46491 104.4609
499160.16 0.01320235447747256 104.46504 104.46102
501776.16 0.013271553036710742 104.4654 104.46138
504405.88 0.013341114770731737 104.46579 104.46178
507049.38 0.013411036349862288 104.46592 104.4619
509706.73 0.01348132944511354 104.46631 104.46229
512378.01 0.013551991065222518 104.4667 104.46268
515063.28 0.013623005846391735 104.46633 104.46232
517762.64 0.013694411122182358 104.46676 104.46275
520476.13 0.01376618868623014 104.4671 104.46308
523203.85 0.013838337627822949 104.46723 104.46321
525945.87 0.013910871258876382 104.46767 104.46366
528702.25 0.013983782121613282 104.46797 104.46396
531473.08 0.014057072330917127 104.46812 104.4641
534258.43 0.014130750455514252 104.46846 104.46444
537058.38 0.014204805075779052 104.46837 104.46435
539873.01 0.014279254556012618 104.46857 104.46455
542702.38 0.014354101960679206 104.46914 104.46513
545546.59 0.014429337170895052 104.46948 104.46547
548405.69 0.014504967450245829 104.46987 104.46586
551279.79 0.014580988516370843 104.47 104.46599
554168.94 0.01465741492516848 104.47042 104.4664
557073.24 0.01473423039702057 104.47038 104.46637
559992.76 0.014811450776195507 104.47042 104.46641
562927.57 0.014889084601510281 104.47084 104.46683
565877.77 0.014967123438202633 104.47117 104.46716
568843.43 0.015045566464687252 104.4713 104.46729
571824.64 0.01512442853244221 104.47175 104.46774
574821.46 0.015203699951123964 104.47205 104.46804
577834.0 0.015283383573889916 104.4722 104.46819
580862.32 0.015363480440664247 104.47218 104.46817
583906.51 0.015444004692081952 104.47247 104.46846
586966.66 0.015524947684166185 104.47264 104.46864
590042.84 0.015606323164242202 104.47311 104.4691
593135.14 0.015688118130113553 104.47334 104.46934
596243.66 0.015770342664785355 104.47355 104.46954
599368.46 0.015853003926812128 104.47402 104.47001
602509.64 0.015936092455104158 104.47425 104.47024
605667.28 0.01601960669315529 104.4741 104.47009
608841.47 0.01610357198832721 104.47447 104.47046
612032.29 0.016187972074072066 104.47464 104.47063
615239.84 0.016272817302265652 104.47491 104.4709
618464.2 0.016358111656522796 104.47537 104.47137
621705.46 0.01644384525944619 104.47551 104.47151
624963.7 0.01653003302448172 104.47582 104.47181
628239.02 0.016616675024849186 104.47626 104.47226
631531.5 0.016703760092533625 104.47627 104.47227
634841.24 0.016791300611846628 104.47624 104.47224
638168.33 0.016879313485857538 104.47669 104.47268
641512.85 0.016967777494645078 104.47681 104.47281
644874.9 0.01705671253984638 104.47718 104.47318
648254.57 0.017146113733014202 104.47755 104.47355
651651.95 0.01723598840423655 104.4781 104.4741
655067.14 0.017326324352934356 104.47829 104.47429
658500.23 0.01741713463941435 104.47853 104.47454
661951.3 0.017508427258177115 104.47897 104.47497
665420.47 0.017600177134073976 104.47868 104.47469
